sex,padreSector,fechaNacimiento,edadDejaEstudio,muere,naceFueraMatri,madreEdad
male,Agricultura,1871-05-08,15,0,no,36.304
male,Agricultura,1881-06-03,15,0,no,29.517
female,NoFijo,1860-01-23,15,0,yes,33.766
male,Agricultura,1882-11-03,15,0,no,27.584
male,Agricultura,1879-07-12,0.03,1,no,37.284
male,Agricultura,1867-04-22,7.811,1,no,34.839
male,NoFijo,1866-02-15,15,0,no,29.7
male,SectorPublico,1881-06-12,15,0,no,27.012
female,Agricultura,1854-02-17,15,0,no,34.705
female,Agricultura,1873-02-07,1.144,1,no,39.414
male,Agricultura,1861-09-29,15,0,no,28.099
female,NoFijo,1883-05-08,15,0,no,36.553
male,Agricultura,1866-01-15,15,0,no,19.455
male,Agricultura,1865-02-20,15,0,no,29.344
female,Agricultura,1858-08-07,15,0,no,31.918
female,Agricultura,1884-06-30,15,0,no,30.36
female,NoFijo,1851-11-30,15,0,no,33.681
female,Agricultura,1870-11-12,15,0,no,28.778
male,Agricultura,1874-08-26,15,0,no,31.351
female,NoFijo,1866-11-16,0.931,0,yes,42.924
male,Agricultura,1859-01-05,15,0,no,32.074
female,Agricultura,1863-04-16,15,0,no,33.637
female,Agricultura,1855-12-20,15,0,no,37.678
female,Agricultura,1882-02-23,2.089,1,no,25.405
female,NoFijo,1869-09-10,15,0,no,28.287
male,SectorPublico,1864-07-17,15,0,no,23.652
female,NoFijo,1880-07-17,15,0,no,23.392
male,Agricultura,1878-04-13,15,0,no,38.757
female,NoFijo,1878-12-09,0.022,1,no,27.406
female,Agricultura,1856-06-20,15,0,no,32.873
male,Agricultura,1866-10-28,15,0,no,28.441
male,Agricultura,1884-12-15,9.982,1,no,26.335
female,Agricultura,1870-09-16,15,0,no,34.004
female,Agricultura,1863-07-22,15,0,no,31.652
female,NoFijo,1884-09-09,0.925,0,no,36.802
female,NoFijo,1861-09-25,15,0,no,37.906
male,Agricultura,1872-08-02,15,0,no,38.16
male,NoFijo,1872-07-13,15,0,no,26.795
male,Agricultura,1870-11-05,15,0,no,23.168
female,NoFijo,1858-12-01,15,0,yes,27.554
female,Agricultura,1862-06-20,15,0,no,27.34
female,Agricultura,1873-09-06,15,0,no,21.536
female,Agricultura,1858-09-05,15,0,no,36.726
female,Agricultura,1859-06-29,15,0,yes,42.24
male,Agricultura,1872-09-12,15,0,yes,23.658
male,Agricultura,1878-10-05,15,0,no,25.536
male,Agricultura,1884-08-06,3.233,1,no,22.806
male,NoFijo,1854-10-25,4.381,1,no,28.851
female,Agricultura,1864-03-01,15,0,no,40.304
male,NoFijo,1852-01-18,0.005,1,no,40.537
female,Agricultura,1858-12-30,15,0,no,41.552
female,Agricultura,1869-06-26,15,0,yes,22.94
female,Agricultura,1853-05-13,0.909,1,no,33.613
male,NoFijo,1857-02-19,12.819,0,no,29.908
male,Agricultura,1878-06-14,8.912,0,no,30.33
male,Agricultura,1851-06-29,0.022,1,no,21.834
female,Agricultura,1879-10-22,0.479,1,no,36.162
male,NoFijo,1869-09-24,3.77,1,no,26.691
male,Agricultura,1872-05-16,0.794,1,no,37.892
male,Agricultura,1882-08-15,15,0,no,23.814
male,NoFijo,1876-08-15,0.528,1,no,39.723
male,Agricultura,1870-05-10,1.897,1,no,28.813
female,Agricultura,1880-12-18,15,0,no,41.257
female,Agricultura,1870-10-22,15,0,no,33.834
male,NoFijo,1862-10-29,15,0,no,36.627
male,NoFijo,1882-04-21,15,0,no,27.786
female,Agricultura,1877-02-02,15,0,no,41.892
male,Agricultura,1858-04-14,15,0,yes,33.845
male,Agricultura,1871-12-08,12.14,0,no,28.4
female,Agricultura,1880-02-07,15,0,no,25.791
female,Agricultura,1860-09-13,15,0,no,25.402
male,Agricultura,1861-03-30,15,0,no,37.09
female,NoFijo,1855-10-07,15,0,no,35.381
male,NoFijo,1864-06-22,15,0,no,29.363
male,Agricultura,1872-11-06,15,0,no,23.28
male,Agricultura,1862-06-15,15,0,no,27.923
female,Agricultura,1850-03-19,15,0,no,24.572
male,Agricultura,1859-06-11,15,0,no,25.796
female,Agricultura,1880-03-20,15,0,no,25.955
male,Agricultura,1882-01-27,15,0,no,45.15
male,NoFijo,1874-04-16,1.582,0,no,22.738
female,Agricultura,1850-06-22,15,0,no,35.211
male,SectorPublico,1869-04-18,9.952,0,yes,28.997
male,Agricultura,1859-01-23,15,0,no,23.682
male,NoFijo,1867-08-23,15,0,no,26.623
female,Agricultura,1882-06-03,15,0,no,23.181
male,SectorPublico,1857-07-19,1.109,0,yes,24.953
female,Agricultura,1873-08-16,15,0,no,32.723
female,Agricultura,1857-09-13,15,0,no,36.06
female,Agricultura,1872-11-24,15,0,yes,26.078
female,NoFijo,1853-03-25,4.753,1,no,40.849
female,Agricultura,1858-04-17,15,0,no,39.222
male,Agricultura,1876-07-23,0.427,1,no,45.692
female,Agricultura,1862-02-07,15,0,no,43.474
male,NoFijo,1853-11-14,15,0,no,30.53
female,NoFijo,1863-04-27,2.179,1,no,25.281
male,Agricultura,1873-05-12,0.975,1,no,23.173
male,Agricultura,1880-04-06,1.155,1,no,44.747
female,Agricultura,1873-02-10,15,0,no,29.829
female,Agricultura,1883-11-06,15,0,no,39.466
male,Agricultura,1879-11-25,15,0,no,38.85
male,NoFijo,1864-06-19,15,0,no,34.324
female,Agricultura,1870-05-21,0.386,1,no,31.595
male,Agricultura,1857-01-06,15,0,no,34.957
male,Agricultura,1882-09-06,15,0,no,23.847
male,Agricultura,1882-02-14,15,0,no,38.639
female,NoFijo,1863-07-15,15,0,no,39.652
male,Agricultura,1867-03-30,15,0,no,38.379
male,Agricultura,1850-08-19,15,0,no,40.936
female,NoFijo,1881-01-21,15,0,no,29.864
female,Agricultura,1879-09-29,15,0,no,30.346
female,Agricultura,1872-08-12,15,0,no,35.989
male,Agricultura,1865-11-29,15,0,yes,42.65
female,Agricultura,1873-10-19,15,0,no,39.121
male,Agricultura,1868-03-07,15,0,no,34.27
male,Agricultura,1863-03-02,15,0,no,21.624
female,Agricultura,1874-08-05,15,0,no,38.979
female,Agricultura,1882-12-26,15,0,no,31.499
male,NoFijo,1869-02-07,15,0,no,42.327
female,Agricultura,1875-02-07,15,0,no,32.86
male,Agricultura,1881-06-05,1.977,0,no,34.007
female,NoFijo,1865-06-20,15,0,no,34.111
male,Agricultura,1876-01-01,15,0,no,23.995
male,Agricultura,1882-04-10,15,0,no,30.538
female,Agricultura,1876-08-25,15,0,no,28.337
female,NoFijo,1878-12-13,15,0,yes,27.036
male,NoFijo,1869-12-20,0.159,0,no,26.741
female,Agricultura,1858-01-04,15,0,no,34.029
male,Agricultura,1874-12-18,15,0,no,32.83
female,Agricultura,1866-12-13,7.069,1,no,20.824
female,NoFijo,1850-07-09,0.107,1,yes,35.299
female,SectorPublico,1871-08-04,12.739,0,no,32.657
male,Agricultura,1861-12-11,3.357,1,no,35.598
female,Agricultura,1868-04-28,0.345,1,yes,29.07
male,SectorPublico,1869-12-21,15,0,no,20.999
male,NoFijo,1864-10-09,15,0,no,34.815
male,Agricultura,1884-05-29,15,0,no,35.669
male,Agricultura,1879-06-19,15,0,no,39.625
female,Agricultura,1876-11-15,0.101,1,no,27.179
female,Agricultura,1874-07-03,15,0,no,22.01
female,NoFijo,1865-10-16,2.021,0,no,28.72
male,NoFijo,1877-04-18,15,0,no,34.574
female,NoFijo,1857-05-22,15,0,no,37.161
male,Agricultura,1860-01-30,15,0,no,25.648
male,Agricultura,1878-03-15,15,0,no,32.151
female,Agricultura,1852-12-20,0.682,1,no,36.778
male,NoFijo,1858-07-31,4.917,1,no,24.953
male,Agricultura,1884-08-31,15,0,no,27.083
male,NoFijo,1860-08-25,15,0,no,36.868
male,Agricultura,1854-06-24,15,0,no,33.582
female,NoFijo,1883-02-22,0.624,1,no,27.732
male,Agricultura,1871-09-06,15,0,no,28.4
male,NoFijo,1864-11-01,1.424,1,no,20.643
male,Agricultura,1879-12-13,15,0,no,28.249
male,Agricultura,1879-01-12,15,0,no,44.534
male,Agricultura,1875-04-02,15,0,no,25.832
female,NoFijo,1866-09-25,5.194,1,yes,30.762
male,Agricultura,1867-03-06,15,0,no,34.428
male,Agricultura,1881-01-25,15,0,no,32.55
female,Agricultura,1852-04-01,15,0,yes,28.717
male,NoFijo,1880-11-03,15,0,no,27.915
male,SectorPrivado,1881-04-28,5.676,0,no,28.627
male,Agricultura,1855-05-12,15,0,no,29.821
male,Agricultura,1880-11-07,15,0,no,29.555
female,NoFijo,1864-11-04,15,0,no,33.588
female,Agricultura,1880-09-24,15,0,no,35.233
female,NoFijo,1872-06-03,15,0,no,32.646
male,NoFijo,1864-01-11,15,0,no,29.243
female,Agricultura,1874-07-01,15,0,yes,27.682
male,Agricultura,1879-06-20,15,0,no,31.767
female,NoFijo,1856-06-24,15,0,no,30.344
male,Agricultura,1864-02-06,15,0,no,28.769
male,Agricultura,1857-12-03,12.991,1,no,29.336
female,Agricultura,1878-09-18,15,0,no,23.543
male,NoFijo,1871-12-27,15,0,no,29.911
female,Agricultura,1876-02-17,15,0,no,23.455
female,Agricultura,1865-07-04,15,0,no,26.872
female,Agricultura,1853-02-02,15,0,no,31.937
female,NoFijo,1853-05-17,15,0,no,30.672
female,NoFijo,1852-09-28,15,0,no,26.508
male,Agricultura,1882-09-25,1.952,0,no,39.466
male,Agricultura,1878-07-09,15,0,no,34.407
female,NoFijo,1878-04-29,15,0,yes,37.117
female,Agricultura,1873-03-18,15,0,no,35.6
female,NoFijo,1880-07-30,15,0,no,26.229
female,Agricultura,1851-07-10,15,0,no,33.155
female,Agricultura,1884-05-04,15,0,no,35.863
female,NoFijo,1881-08-26,15,0,no,22.965
male,Agricultura,1853-12-31,0.134,1,no,21.112
female,Agricultura,1883-07-04,15,0,no,22.845
female,Agricultura,1858-11-02,15,0,no,37.539
female,Agricultura,1876-08-15,15,0,no,37.443
female,Agricultura,1884-04-23,1.47,1,no,24.537
male,Agricultura,1854-06-24,14.218,1,no,30.82
male,NoFijo,1855-01-17,15,0,no,36.101
male,Agricultura,1872-11-09,15,0,no,35.012
female,NoFijo,1851-12-19,15,0,no,23.619
male,Agricultura,1854-05-21,2.902,1,no,21.971
female,NoFijo,1852-12-26,15,0,no,24
female,Agricultura,1871-07-08,15,0,no,42.155
male,Agricultura,1868-11-04,0.044,1,yes,38.921
male,Agricultura,1882-12-01,15,0,no,34.363
male,Agricultura,1881-05-18,15,0,no,39.932
female,Agricultura,1851-11-25,15,0,no,21.933
male,Agricultura,1856-09-15,15,0,no,23.63
female,Agricultura,1859-08-26,15,0,no,29.429
female,Agricultura,1881-10-08,15,0,no,30.59
female,Agricultura,1876-08-28,15,0,no,40.862
male,NoFijo,1879-05-14,15,0,no,41.593
female,Agricultura,1864-05-31,15,0,no,30.697
female,Agricultura,1862-06-15,15,0,no,39.496
female,SectorPrivado,1861-05-11,2.938,1,no,45.415
male,Agricultura,1876-10-21,9.561,1,no,19.625
female,Agricultura,1858-01-31,15,0,no,23.14
male,Agricultura,1855-11-08,15,0,no,21.977
female,NoFijo,1874-02-12,15,0,yes,37.155
female,Agricultura,1877-05-22,15,0,no,28.244
male,Agricultura,1864-11-26,15,0,no,20.747
male,NoFijo,1871-02-09,15,0,no,30.237
male,Agricultura,1870-12-06,15,0,yes,22.825
male,SectorPublico,1877-07-16,15,0,no,31.973
male,NoFijo,1860-12-20,0.153,1,yes,26.489
male,Agricultura,1861-07-27,15,0,no,28.381
female,Agricultura,1883-05-03,15,0,no,39.838
female,Agricultura,1856-07-31,15,0,no,30.541
female,Agricultura,1874-02-11,15,0,no,29.84
male,Agricultura,1881-05-31,15,0,no,32.86
female,Agricultura,1880-06-17,15,0,no,44.638
female,Agricultura,1855-12-20,15,0,no,31.529
female,Agricultura,1870-07-02,15,0,no,42.193
male,NoFijo,1859-10-09,15,0,no,31.546
female,Agricultura,1862-05-11,1.377,1,no,40.402
female,Agricultura,1876-03-21,15,0,no,25.687
male,NoFijo,1869-08-28,15,0,no,42.209
female,Agricultura,1852-12-18,15,0,yes,44.898
male,SectorPublico,1872-11-13,0.047,1,no,20.172
female,Agricultura,1875-08-10,15,0,no,39.398
female,NoFijo,1879-10-10,15,0,no,32.167
male,NoFijo,1860-04-26,15,0,no,32.827
female,Agricultura,1871-07-08,13.092,1,no,40.906
male,Agricultura,1873-04-11,15,0,no,33.569
female,SectorPublico,1861-04-14,15,0,yes,26.188
male,NoFijo,1881-11-27,3.406,1,no,27.518
male,NoFijo,1882-08-26,15,0,no,31.504
female,Agricultura,1860-06-22,15,0,no,29.218
male,NoFijo,1863-08-28,15,0,no,34.697
female,NoFijo,1884-12-28,0.824,0,no,28.63
male,Agricultura,1864-01-27,6.702,1,no,33.938
female,Agricultura,1876-06-27,0.148,1,no,31.483
male,Agricultura,1884-03-19,15,0,no,35.209
male,NoFijo,1850-11-20,0.027,1,no,27.546
male,Agricultura,1882-08-15,15,0,no,42.226
female,NoFijo,1879-06-18,15,0,no,23.628
female,Agricultura,1867-03-16,15,0,no,33.566
female,Agricultura,1856-01-22,15,0,no,27.51
male,Agricultura,1870-06-21,15,0,no,26.418
female,Agricultura,1884-04-07,15,0,no,28.112
male,Agricultura,1878-09-02,12.172,1,no,26.806
female,Agricultura,1873-01-29,15,0,no,25.851
female,Agricultura,1877-08-24,15,0,no,24.939
male,NoFijo,1862-11-25,0.435,1,no,29.155
female,Agricultura,1870-04-26,15,0,no,36.257
female,NoFijo,1875-10-31,0.706,1,no,27.556
male,Agricultura,1883-11-11,15,0,no,23.354
female,Agricultura,1858-06-30,15,0,no,22.267
male,Agricultura,1856-01-18,0.739,1,no,34.322
male,NoFijo,1861-08-09,15,0,no,23.693
female,Agricultura,1876-02-18,15,0,no,46.957
male,Agricultura,1864-07-23,15,0,no,38.779
male,SectorPublico,1866-10-09,1.851,1,no,35.4
male,Agricultura,1871-12-25,15,0,no,28.485
male,Agricultura,1878-01-18,15,0,no,33.914
male,Agricultura,1873-10-30,15,0,no,31.48
male,Agricultura,1870-01-04,15,0,no,34.188
female,Agricultura,1884-02-19,15,0,no,35.477
male,NoFijo,1856-01-10,15,0,yes,39.055
female,Agricultura,1871-10-29,0.027,1,no,30.04
female,NoFijo,1875-09-23,15,0,no,31.54
female,Agricultura,1884-12-06,15,0,no,29.295
female,Agricultura,1883-04-04,2.713,1,no,36.553
male,Agricultura,1882-09-22,15,0,no,35.647
female,NoFijo,1874-04-09,15,0,no,38.546
female,Agricultura,1873-03-15,12.446,1,no,35.357
female,Agricultura,1858-04-24,15,0,no,21.769
male,Agricultura,1882-07-03,15,0,yes,38.346
female,Agricultura,1855-07-29,1.925,1,no,23.118
female,Agricultura,1882-04-23,15,0,no,28.301
male,Agricultura,1881-12-20,15,0,no,32.849
male,NoFijo,1859-10-09,6.349,1,no,31.8
female,Agricultura,1860-07-03,15,0,no,26.749
female,Agricultura,1876-07-29,15,0,no,24.099
female,NoFijo,1856-12-27,15,0,no,37.944
female,Agricultura,1870-12-21,15,0,no,33.711
male,Agricultura,1855-11-08,15,0,no,24.329
female,Agricultura,1865-08-17,15,0,no,27.762
female,Agricultura,1869-07-01,1.613,1,no,43.882
male,Agricultura,1884-03-13,15,0,no,38.086
male,Agricultura,1850-12-13,15,0,yes,24.186
female,NoFijo,1876-11-19,15,0,no,30.992
male,Agricultura,1879-11-02,15,0,no,27.721
male,Agricultura,1863-05-02,15,0,no,38.845
female,NoFijo,1866-07-22,15,0,no,40.597
male,Agricultura,1863-04-18,0.057,1,no,27.554
male,Agricultura,1856-11-22,15,0,no,35.836
male,Agricultura,1861-11-05,15,0,no,39.047
male,Agricultura,1866-07-30,15,0,no,36.704
female,Agricultura,1866-08-30,15,0,yes,31.165
female,Agricultura,1854-05-19,15,0,yes,22.021
male,Agricultura,1881-07-03,15,0,no,34.166
male,Agricultura,1884-06-30,15,0,no,35.247
male,Agricultura,1877-12-07,15,0,no,30.776
female,Agricultura,1855-10-08,15,0,no,28.528
female,Agricultura,1863-04-24,0.235,1,yes,27.841
male,Agricultura,1875-11-05,15,0,no,37.629
male,Agricultura,1860-04-12,15,0,no,44.454
male,Agricultura,1880-03-09,15,0,no,21.832
female,NoFijo,1860-08-18,15,0,no,41.01
male,NoFijo,1865-03-29,15,0,no,44.049
male,Agricultura,1855-04-25,15,0,no,29.265
male,NoFijo,1876-10-30,15,0,no,36.055
male,Agricultura,1877-08-04,15,0,no,30.401
male,SectorPublico,1873-10-31,15,0,no,27.562
female,Agricultura,1864-02-09,15,0,no,26.201
female,NoFijo,1855-02-11,15,0,no,36.446
female,NoFijo,1858-10-25,15,0,yes,39.871
male,Agricultura,1883-05-04,15,0,no,39.822
male,SectorPublico,1867-03-13,15,0,no,27.754
female,SectorPrivado,1863-04-17,15,0,no,24.78
male,Agricultura,1862-06-16,11.814,1,no,38.453
female,NoFijo,1859-05-20,15,0,no,33.714
male,Agricultura,1879-03-23,15,0,no,37.826
male,NoFijo,1854-08-13,15,0,no,32.033
female,NoFijo,1855-07-22,0.624,1,no,38.951
male,Agricultura,1878-08-22,15,0,no,24.181
male,SectorPublico,1876-01-15,15,0,no,37.528
female,Agricultura,1856-04-01,15,0,no,38.806
female,SectorPublico,1876-04-21,15,0,no,21.3
male,Agricultura,1875-02-18,0.049,1,no,40.411
female,NoFijo,1872-06-16,15,0,no,36.454
male,Agricultura,1878-10-15,15,0,no,25.774
male,Agricultura,1851-06-23,15,0,no,40.266
female,NoFijo,1872-12-13,15,0,no,34.902
female,NoFijo,1882-09-20,15,0,no,28.966
female,NoFijo,1850-02-22,10.836,1,no,28.353
male,NoFijo,1862-04-22,15,0,no,32.422
female,SectorPublico,1879-04-17,7.707,0,no,26.595
male,Agricultura,1864-02-08,15,0,no,32.246
male,Agricultura,1864-12-27,3.135,1,no,28.956
male,Agricultura,1883-02-20,15,0,no,33.99
male,NoFijo,1872-12-29,15,0,no,34.204
female,Agricultura,1882-07-13,15,0,no,30.415
female,Agricultura,1880-06-27,15,0,no,41.333
female,SectorPublico,1853-01-25,15,0,no,27.42
male,NoFijo,1861-01-12,15,0,no,29.232
female,NoFijo,1873-09-17,15,0,no,31.524
male,Agricultura,1874-01-11,15,0,no,27.439
female,Agricultura,1859-10-13,11.792,1,no,21.114
male,Agricultura,1877-01-29,15,0,no,25.344
male,NoFijo,1869-06-26,5.602,0,no,38.516
male,NoFijo,1862-08-19,15,0,no,33.76
female,NoFijo,1866-04-15,15,0,no,40.364
male,Agricultura,1876-10-22,15,0,no,35.389
male,Agricultura,1882-05-11,15,0,no,39.808
female,NoFijo,1867-05-19,15,0,no,31.655
male,Agricultura,1863-07-22,15,0,no,23.57
female,Agricultura,1853-05-24,0.142,1,no,28.09
female,Agricultura,1878-04-26,15,0,no,29.139
male,Agricultura,1850-09-01,15,0,no,31.562
male,NoFijo,1864-12-25,15,0,no,44.005
female,NoFijo,1878-02-10,15,0,no,24.235
male,Agricultura,1857-11-20,15,0,yes,28.014
male,Agricultura,1866-01-10,1.654,1,no,36.047
female,Agricultura,1857-03-10,2.1,1,no,21.752
male,Agricultura,1878-06-02,15,0,no,30.188
male,NoFijo,1861-04-03,3.291,1,no,34.24
male,NoFijo,1860-07-08,12.63,0,no,32.964
male,Agricultura,1883-11-22,15,0,no,31.765
male,Agricultura,1872-08-28,15,0,no,36.917
female,Agricultura,1879-08-11,15,0,no,32.257
male,Agricultura,1854-05-27,15,0,no,29.374
female,Agricultura,1884-12-12,15,0,no,45.58
female,Agricultura,1862-03-18,15,0,no,27.693
female,NoFijo,1873-09-17,4.107,1,no,27.713
male,Agricultura,1852-01-30,15,0,no,30.858
male,Agricultura,1872-06-02,8.11,1,no,34.349
male,Agricultura,1873-01-06,15,0,no,29.5
male,Agricultura,1861-03-10,15,0,no,30.1
male,Agricultura,1872-02-12,15,0,no,32.972
male,NoFijo,1864-08-31,15,0,no,24.753
male,Agricultura,1855-10-07,15,0,no,33.807
male,Agricultura,1862-03-17,15,0,no,31.307
male,NoFijo,1856-12-13,2.352,1,no,34.319
female,Agricultura,1883-12-07,2.582,1,no,31.365
male,NoFijo,1871-09-29,15,0,no,26.741
male,Agricultura,1873-10-12,15,0,no,26.954
male,Agricultura,1875-11-12,15,0,no,25.823
female,NoFijo,1879-04-22,6.902,1,no,24.348
male,Agricultura,1878-03-29,15,0,yes,23.838
female,Agricultura,1878-10-16,15,0,no,31.458
male,NoFijo,1869-01-28,0.038,1,no,33.875
male,NoFijo,1868-02-21,15,0,no,40.077
male,Agricultura,1865-04-04,15,0,no,33.355
male,Agricultura,1864-02-26,1.344,1,no,31.001
male,NoFijo,1882-12-06,15,0,no,40.463
male,Agricultura,1872-03-17,8.104,0,no,28
male,NoFijo,1857-04-29,15,0,no,36.348
male,Agricultura,1884-02-17,15,0,no,35.54
female,Agricultura,1882-01-04,15,0,no,33.287
female,Agricultura,1861-05-29,15,0,no,25.613
male,Agricultura,1884-11-16,15,0,no,32.123
male,Agricultura,1884-09-24,15,0,no,28.394
male,SectorPublico,1867-12-16,4.964,1,no,32.329
female,Agricultura,1882-12-15,15,0,no,37.109
female,Agricultura,1879-07-27,15,0,no,43.381
female,NoFijo,1870-11-14,15,0,no,41.911
male,Agricultura,1865-09-27,15,0,yes,31.828
male,Agricultura,1857-05-23,15,0,no,37.558
male,NoFijo,1866-08-29,5.177,1,no,33.109
female,Agricultura,1883-11-13,15,0,no,37.771
female,Agricultura,1880-05-11,15,0,no,30.784
female,Agricultura,1871-04-17,15,0,no,35.28
female,NoFijo,1877-10-06,15,0,no,28.378
female,NoFijo,1862-12-16,2.856,1,no,40.252
female,Agricultura,1859-05-20,15,0,no,36.036
female,Agricultura,1873-01-24,15,0,no,25.024
male,NoFijo,1867-06-11,0.17,1,no,40.665
male,NoFijo,1854-03-22,15,0,no,30.582
male,Agricultura,1852-10-08,0.375,1,no,32.381
female,Agricultura,1859-07-15,15,0,no,40.09
female,NoFijo,1877-07-12,15,0,no,32.101
female,Agricultura,1878-01-25,15,0,no,38.598
male,Agricultura,1884-04-05,15,0,yes,31.674
male,Agricultura,1868-10-29,15,0,no,28.06
male,Agricultura,1868-11-03,15,0,no,21.552
male,NoFijo,1851-09-16,3.532,0,no,30.998
male,NoFijo,1866-08-18,15,0,no,41.243
female,Agricultura,1863-06-20,0.068,1,no,41.325
female,Agricultura,1882-07-06,15,0,no,26.749
male,Agricultura,1851-09-27,15,0,no,31.663
female,Agricultura,1870-01-14,15,0,yes,31.907
male,NoFijo,1865-08-12,15,0,no,29.046
female,Agricultura,1850-05-03,4.162,1,no,26.716
female,NoFijo,1858-04-11,15,0,no,30.721
male,Agricultura,1856-05-06,0.014,1,no,37.355
female,Agricultura,1861-12-13,14.861,0,no,25.996
male,Agricultura,1874-03-20,15,0,no,25.979
male,NoFijo,1860-08-02,8.427,1,no,33.224
male,SectorPublico,1880-10-11,15,0,no,37.076
female,Agricultura,1851-04-18,15,0,no,24.578
male,Agricultura,1867-04-26,15,0,no,41.029
male,Agricultura,1870-11-03,15,0,no,23.792
female,Agricultura,1850-04-01,15,0,no,32.408
male,NoFijo,1865-10-25,3.803,0,no,26.491
female,Agricultura,1875-06-13,15,0,yes,38.204
female,Agricultura,1882-07-20,15,0,no,36.32
female,Agricultura,1856-07-02,15,0,no,40.764
male,Agricultura,1858-04-26,15,0,no,31.173
male,Agricultura,1884-10-16,15,0,no,30.897
male,Agricultura,1883-04-16,15,0,no,41.747
male,NoFijo,1883-04-23,15,0,no,36.096
female,Agricultura,1863-02-04,15,0,no,40.684
female,Agricultura,1861-07-05,15,0,no,40.512
female,Agricultura,1857-06-25,15,0,no,33.183
male,Agricultura,1873-10-24,15,0,no,37.311
female,Agricultura,1859-09-06,15,0,no,37.884
male,Agricultura,1857-08-30,15,0,no,27.157
male,NoFijo,1861-05-19,15,0,no,34.366
male,Agricultura,1883-07-12,15,0,no,39.362
male,NoFijo,1867-03-25,15,0,no,28.131
female,SectorPublico,1879-09-07,15,0,no,25.248
female,Agricultura,1861-02-09,0.789,1,no,24.022
male,NoFijo,1861-11-20,15,0,no,27.102
female,SectorPublico,1870-04-30,0.427,0,no,29.804
female,Agricultura,1859-03-17,4.605,1,no,32.841
